Frequency,M,Station,On,Off,Language,Site,TX Country,Days,Target,Power,Azimuth,Origin,Source
11790000,AM,China Radio International,12:00,14:00,Chinese,Kashi,China,1234567,,100,239,China,HFCC
11790000,AM,China Radio International,15:00,16:00,Russian,Urumqi,China,1234567,,500,308,China,HFCC
11790000,AM,China Radio International,16:30,17:30,Hausa,Kunming,China,1234567,,500,283,China,HFCC
11790000,AM,China Radio International,17:30,18:30,Hausa,Kunming,China,1234567,,500,283,China,HFCC
11790000,AM,China Radio International,23:00,24:00,English,Xian,China,1234567,,500,190,China,HFCC
11795000,AM,Korean Broadcasting System,10:00,11:00,English,Kimjae,Korea (Rep. of),1234567,,250,81,Korea (Rep. of),HFCC
11795000,AM,China Radio International,11:00,12:00,English,Kashi,China,1234567,,100,174,China,HFCC
11795000,AM,Korean Broadcasting System,11:00,12:00,Spanish,Kimjae,Korea (Rep. of),1234567,,250,81,Korea (Rep. of),HFCC
11795000,AM,Korean Broadcasting System,12:00,13:00,Korean,Kimjae,Korea (Rep. of),1234567,,250,81,Korea (Rep. of),HFCC
11795000,AM,Nippon Hoso Kyokai,19:00,20:00,Japanese,Tokyo Yamata,Japan,1234567,,300,270,Japan,HFCC
11800000,AM,Radio Romania International,00:00,01:00,Romanian,Galbeni,Romania,1234567,,300,310,Romania,HFCC
11800000,AM,Media Broadcast GmbH,12:00,12:30,Multiple languages,Nauen,Germany,1234567,,250,60,Germany,HFCC
11800000,AM,Nippon Hoso Kyokai,14:00,14:30,English,Tokyo Yamata,Japan,1234567,,300,240,Japan,HFCC
11800000,AM,Nippon Hoso Kyokai,14:30,14:50,Burmese,Tokyo Yamata,Japan,1234567,,300,235,Japan,HFCC
11800000,AM,Nippon Hoso Kyokai,16:00,18:00,Japanese,Tokyo Yamata,Japan,1234567,,300,270,Japan,HFCC
11800000,AM,Nippon Hoso Kyokai,18:00,19:00,Japanese,Tokyo Yamata,Japan,1234567,,300,270,Japan,HFCC
11800000,AM,China National Radio,23:00,12:00,Chinese,Beijing,China,1234567,,150,180,China,HFCC
11805000,AM,Encompass Digital Media Services,15:30,16:00,Korean,Tashkent,Ouzbékistan,1234567,,100,68,Ouzbékistan,HFCC
11805000,AM,"Adventist Broadcasting Service, Inc.",19:00,20:00,Arabic,"Agat, Guam",United States,1234567,,100,300,United States,HFCC
11810000,AM,Korean Broadcasting System,00:00,02:00,Spanish,Kimjae,Korea (Rep. of),1234567,,250,81,Korea (Rep. of),HFCC
11810000,AM,Korean Broadcasting System,02:00,03:00,Japanese,Kimjae,Korea (Rep. of),1234567,,250,81,Korea (Rep. of),HFCC
11810000,AM,Korean Broadcasting System,03:00,04:00,Korean,Kimjae,Korea (Rep. of),1234567,,250,81,Korea (Rep. of),HFCC
11810000,AM,Korean Broadcasting System,13:00,14:00,Russian,Kimjae,Korea (Rep. of),1234567,,100,304,Korea (Rep. of),HFCC
11810000,AM,Radio Romania International,15:00,15:30,Russian,Tiganesti,Romania,1234567,,300,37,Romania,HFCC
11810000,AM,China National Radio,20:55,06:00,Mongolian,Beijing,China,1234567,,100,15,China,HFCC
11810000,AM,Korean Broadcasting System,22:00,24:00,English,Kimjae,Korea (Rep. of),1234567,,250,304,Korea (Rep. of),HFCC
11810000,AM,Korean Broadcasting System,23:00,24:00,Korean,Kimjae,Korea (Rep. of),1234567,,250,81,Korea (Rep. of),HFCC
11815000,AM,China National Radio,04:00,06:00,Chinese,Baoji,China,1234567,,100,150,China,HFCC
11815000,AM,Vatican Radio,04:40,05:00,Ukrainian,S. Maria di Galeria,Vatican,1234567,,250,58,Vatican,HFCC
11815000,AM,Vatican Radio,05:00,05:20,Russian,S. Maria di Galeria,Vatican,1234567,,250,58,Vatican,HFCC
11815000,AM,Vatican Radio,06:05,07:00,Ukrainian,S. Maria di Galeria,Vatican,1,,250,62,Vatican,HFCC
11815000,AM,China National Radio,07:00,08:00,Chinese,Beijing,China,1234567,,100,175,China,HFCC
11815000,AM,China Radio International,08:00,08:30,Standard Chinese,Kunming,China,1234567,,150,135,China,HFCC
11815000,AM,Nippon Hoso Kyokai,10:00,14:00,Japanese,Tokyo Yamata,Japan,1234567,,300,235,Japan,HFCC
11815000,AM,Nippon Hoso Kyokai,14:00,15:00,Japanese,Tokyo Yamata,Japan,1234567,,300,235,Japan,HFCC
11815000,AM,China Radio International,14:00,15:00,English,Urumqi,China,1234567,,500,270,China,HFCC
11815000,AM,Nippon Hoso Kyokai,15:00,16:00,Japanese,Tokyo Yamata,Japan,1234567,,300,235,Japan,HFCC
11815000,AM,Vatican Radio,16:00,16:20,Armenian,S. Maria di Galeria,Vatican,1234567,,250,43,Vatican,HFCC
11815000,AM,Vatican Radio,16:20,16:40,Russian,S. Maria di Galeria,Vatican,1234567,,250,58,Vatican,HFCC
11815000,AM,Vatican Radio,16:40,17:00,Ukrainian,S. Maria di Galeria,Vatican,1234567,,100,58,Vatican,HFCC
11820000,AM,China Radio International,00:00,01:00,Cantonese,Xian,China,1234567,,500,200,China,HFCC
11820000,AM,China Radio International,01:30,02:00,Standard Chinese,Kunming,China,1234567,,150,135,China,HFCC
11820000,AM,Radio Romania International,02:00,03:00,Spanish,Galbeni,Romania,1234567,,300,310,Romania,HFCC
11820000,AM,Broadcasting Serv. of the Kingdom of Saudi Arabia,06:00,09:00,Arabic,Jeddah,Saudi Arabia,1234567,,250,300,Saudi Arabia,HFCC
11820000,AM,Broadcasting Serv. of the Kingdom of Saudi Arabia,18:00,23:00,Arabic,Riyadh,Saudi Arabia,1234567,,500,320,Saudi Arabia,HFCC
11825000,AM,World Christian Broadcasting (USA),04:00,05:00,English,Madagascar World Voice,Madagascar,1234567,,100,295,Madagascar,HFCC
11825000,AM,Nippon Hoso Kyokai,07:00,09:50,Japanese,Tokyo Yamata,Japan,1234567,,300,290,Japan,HFCC
11825000,AM,Nippon Hoso Kyokai,09:50,10:00,Japanese,Tokyo Yamata,Japan,1234567,,300,290,Japan,HFCC
11825000,AM,China Radio International,17:00,18:00,Croatian,Beijing,China,1234567,,500,322,China,HFCC
11825000,AM,China Radio International,21:00,22:00,Croatian,Beijing,China,1234567,,500,318,China,HFCC
11830000,AM,China Radio International,01:00,03:00,Spanish,Kashi,China,1234567,,500,269,China,HFCC
11830000,AM,Radio Romania International,03:00,04:00,English,Galbeni,Romania,1234567,,300,320,Romania,HFCC
11830000,AM,Media Broadcast GmbH,05:00,05:30,Multiple languages,Nauen,Germany,1234567,,125,185,Germany,HFCC
11830000,AM,BBC Worldservice,13:00,14:00,English,A'Seela,Oman,1234567,,250,60,Oman,HFCC
11830000,AM,Nippon Hoso Kyokai,14:00,15:00,Japanese,Tokyo Yamata,Japan,1234567,,300,305,Japan,HFCC
11830000,AM,BBC Worldservice,15:00,15:30,Arabic,A'Seela,Oman,12345,,250,305,Oman,HFCC
11830000,AM,Radio Romania International,16:00,17:00,French,Galbeni,Romania,1234567,,300,285,Romania,HFCC
11830000,AM,Media Broadcast GmbH,16:00,17:00,Multiple languages,Nauen,Germany,1234567,,125,128,Germany,HFCC
11830000,AM,Media Broadcast GmbH,18:00,18:30,Multiple languages,Nauen,Germany,1234567,,125,185,Germany,HFCC
11830000,AM,China Radio International,23:00,01:00,Spanish,Kashi,China,1234567,,500,269,China,HFCC
11840000,AM,"HFCC, Intl. Radio for Disaster Relief project",00:00,24:00,Undetermined,S. Maria di Galeria,Vatican,1234567,,100,0,Vatican,HFCC
11840000,AM,Radio Piepzender,00:00,24:00,Dutch,Zwolle,Netherlands,1234567,,2,0,Netherlands,HFCC
11850000,AM,China National Radio,00:00,10:00,Chinese,Nanning,China,1234567,,100,142,China,HFCC
11850000,AM,Media Broadcast GmbH,06:30,07:00,Hausa,Issoudun,France,1234567,,250,170,France,HFCC
11850000,AM,Korean Broadcasting System,11:00,12:00,English,Kimjae,Korea (Rep. of),1234567,,250,290,Korea (Rep. of),HFCC
11850000,AM,"Adventist Broadcasting Service, Inc.",13:00,14:00,Mandarin Chinese,"Agat, Guam",United States,1234567,,100,315,United States,HFCC
11850000,AM,United States Agency for Global Media (USAGM),14:00,15:00,Tibetan,Kuwait,Kuwait,1234567,,250,78,Kuwait,HFCC
11850000,AM,Radio Romania International,15:00,15:30,Russian,Tiganesti,Romania,1234567,,300,37,Romania,HFCC
11850000,AM,Abu Dhabi Media Company,15:00,16:00,Turkmen,Dhabayya,United Arab Emirates,1234567,,250,30,United Arab Emirates,HFCC
11850000,AM,Islamic Republic of Iran Broadcasting,16:20,16:50,Bengali,Sirjan,Iran (Islamic Rep. of),1234567,,500,90,Iran (Islamic Rep. of),HFCC
11850000,AM,Media Broadcast GmbH,18:00,19:00,Hausa,Issoudun,France,1234567,,500,175,France,HFCC
11850000,AM,Islamic Republic of Iran Broadcasting,19:20,20:20,English,Sirjan,Iran (Islamic Rep. of),1234567,,500,216,Iran (Islamic Rep. of),HFCC
11855000,AM,Broadcasting Serv. of the Kingdom of Saudi Arabia,06:00,17:00,Arabic,Jeddah,Saudi Arabia,1234567,,50,0,Saudi Arabia,HFCC
11855000,AM,Nippon Hoso Kyokai,10:00,10:20,Chinese,Tokyo Yamata,Japan,1234567,,300,290,Japan,HFCC
11855000,AM,Nippon Hoso Kyokai,10:20,10:40,Korean,Tokyo Yamata,Japan,1234567,,300,290,Japan,HFCC
11855000,AM,Nippon Hoso Kyokai,10:40,10:50,Chinese,Tokyo Yamata,Japan,1234567,,300,290,Japan,HFCC
11855000,AM,Media Broadcast GmbH,18:00,18:30,Multiple languages,Nauen,Germany,1234567,,100,105,Germany,HFCC
11855000,AM,China Radio International,22:00,24:00,Spanish,Urumqi,China,1234567,,500,308,China,HFCC
11860000,AM,China Radio International,01:30,02:30,Nepali,Kunming,China,1234567,,500,283,China,HFCC
11860000,AM,Radio Russia,03:00,07:00,Russian,Armavir,Russia,1234567,,100,104,Russia,HFCC
11860000,AM,China National Radio,03:00,09:00,Chinese,Lhasa,China,1234567,,100,85,China,HFCC
11860000,AM,Radio Russia,13:00,15:00,Russian,Irkutsk,Russia,1234567,,15,224,Russia,HFCC
11860000,AM,United States Agency for Global Media (USAGM),14:00,01:00,Spanish,"Greenville, NC (Site B)",United States,1234567,,250,183,United States,HFCC
11860000,AM,Radio Romania International,16:00,17:00,Romanian,Galbeni,Romania,1234567,,300,140,Romania,HFCC
11860000,AM,Nippon Hoso Kyokai,19:00,21:00,Japanese,Tokyo Yamata,Japan,1234567,,300,270,Japan,HFCC
11865000,AM,China Radio International,00:00,01:00,English,Xian,China,1234567,,500,190,China,HFCC
11865000,AM,All India Radio,09:00,10:30,Nepali,Delhi,India,1234567,,100,102,India,HFCC
11865000,AM,All India Radio,10:45,12:15,Tibetan,Delhi,India,1234567,,100,102,India,HFCC
11865000,AM,Radio Russia,16:00,19:00,Russian,Moskva,Russia,1234567,,40,261,Russia,HFCC
11870000,AM,Korean Broadcasting System,01:00,02:00,Vietnamese,Kimjae,Korea (Rep. of),1234567,,100,205,Korea (Rep. of),HFCC
11870000,AM,China Radio International,02:00,02:30,Pushto,Kashi,China,1234567,,100,239,China,HFCC
11870000,AM,China Radio International,06:00,07:00,English,Kashi,China,1234567,,100,239,China,HFCC
11870000,AM,United States Agency for Global Media (USAGM),14:00,15:00,Mandarin Chinese,Tinang 1,Philippines,1234567,,250,332,Philippines,HFCC
11870000,AM,Vatican Radio,18:40,19:00,Latin,S. Maria di Galeria,Vatican,1234567,,250,184,Vatican,HFCC
11870000,AM,Vatican Radio,20:00,20:30,English,S. Maria di Galeria,Vatican,1234567,,250,210,Vatican,HFCC
11870000,AM,Vatican Radio,20:30,21:00,French,S. Maria di Galeria,Vatican,1234567,,250,210,Vatican,HFCC
11870000,AM,Vatican Radio,21:00,21:30,Portuguese,S. Maria di Galeria,Vatican,1234567,,250,238,Vatican,HFCC
11875000,AM,China Radio International,00:00,01:00,Mongolian,Beijing,China,1234567,,500,318,China,HFCC
11875000,AM,Encompass Digital Media Services,03:30,04:00,Somali,Dhabayya,United Arab Emirates,1234567,,250,225,United Arab Emirates,HFCC
11875000,AM,China Radio International,07:00,08:00,Standard Chinese,Nanning,China,1234567,,100,200,China,HFCC
11875000,AM,World Christian Broadcasting Corporation,08:00,09:00,Mandarin Chinese,"Anchor Pt, Alaska",United States,1234567,,100,285,United States,HFCC
11875000,AM,Media Broadcast GmbH,08:00,09:00,Multiple languages,Sofia,Bulgaria,1234567,,100,306,Bulgaria,HFCC
11875000,AM,World Christian Broadcasting Corporation,09:00,10:00,Mandarin Chinese,"Anchor Pt, Alaska",United States,1234567,,100,285,United States,HFCC
11875000,AM,China Radio International,10:00,11:00,Cantonese,Kunming,China,1234567,,500,135,China,HFCC
11875000,AM,China Radio International,11:00,12:00,Min Nan Chinese,Kunming,China,1234567,,500,177,China,HFCC
11875000,AM,China Radio International,16:00,17:00,Russian,Urumqi,China,1234567,,500,308,China,HFCC
11875000,AM,China Radio International,17:00,18:00,Russian,Urumqi,China,1234567,,500,308,China,HFCC
11875000,AM,BBC Worldservice,18:00,18:30,French,Woofferton,United Kingdom,1234567,,300,170,United Kingdom,HFCC
11880000,AM,China Radio International,02:00,03:00,Standard Chinese,Kashi,China,1234567,,500,269,China,HFCC
11880000,AM,Islamic Republic of Iran Broadcasting,12:20,13:20,Pushto,Sirjan,Iran (Islamic Rep. of),1234567,,500,40,Iran (Islamic Rep. of),HFCC
11880000,AM,Radio Romania International,14:00,15:00,German,Tiganesti,Romania,1234567,,300,307,Romania,HFCC
11880000,AM,Trans World Radio,15:00,15:30,Somali,Manzini,Swaziland,1234567,,100,30,Swaziland,HFCC
11880000,AM,Trans World Radio,15:30,15:45,Somali,Manzini,Swaziland,17,,100,30,Swaziland,HFCC
11880000,AM,China Radio International,16:00,17:00,Hakka Chinese,Xian,China,1234567,,500,252,China,HFCC
11885000,AM,China National Radio,03:00,12:00,Uighur,Urumqi,China,1234567,,50,230,China,HFCC
11885000,AM,China National Radio,10:00,12:00,Chinese,Fuzhou,China,1234567,,150,358,China,HFCC
11885000,AM,Nippon Hoso Kyokai,22:00,01:00,Japanese,Tokyo Yamata,Japan,1234567,,300,290,Japan,HFCC
11890000,AM,Radio Russia,13:00,15:00,Russian,Novosibirsk,Russia,1234567,,250,120,Russia,HFCC
11895000,AM,Korean Broadcasting System,00:00,01:00,English,Kimjae,Korea (Rep. of),1234567,,250,290,Korea (Rep. of),HFCC
11895000,AM,China Radio International,05:00,06:00,English,Kashi,China,1234567,,100,209,China,HFCC
11895000,AM,China Radio International,06:00,07:00,English,Kashi,China,1234567,,100,209,China,HFCC
11895000,AM,China Radio International,07:00,09:00,English,Kashi,China,1234567,,100,209,China,HFCC
11895000,AM,China Radio International,09:00,10:00,Standard Chinese,Nanning,China,1234567,,100,200,China,HFCC
11895000,AM,China Radio International,10:00,11:00,English,Xian,China,1234567,,500,354,China,HFCC
11895000,AM,China Radio International,18:00,19:00,Min Nan Chinese,Xian,China,1234567,,500,306,China,HFCC
11895000,AM,China Radio International,19:00,20:00,Cantonese,Kashi,China,1234567,,500,308,China,HFCC
11895000,AM,Vatican Radio,22:00,22:30,Chinese,S. Maria di Galeria,Vatican,1234567,,250,46,Vatican,HFCC
11895000,AM,Vatican Radio,23:15,23:50,Vietnamese,S. Maria di Galeria,Vatican,1234567,,250,74,Vatican,HFCC
11900000,AM,China Radio International,00:00,01:00,Standard Chinese,Beijing,China,1234567,,150,95,China,HFCC
11900000,AM,Radio Romania International,00:00,01:00,English,Tiganesti,Romania,1234567,,300,307,Romania,HFCC
11900000,AM,Radio Romania International,05:00,05:30,French,Galbeni,Romania,1234567,,300,285,Romania,HFCC
11900000,AM,HCJB Australia,11:25,11:30,Burmese,Kununurra WA,Australia,1234567,,75,320,Australia,HFCC
11900000,AM,HCJB Australia,11:30,12:30,Burmese,Kununurra WA,Australia,1234567,,75,320,Australia,HFCC
11900000,AM,HCJB Australia,12:30,14:00,Tamil,Kununurra WA,Australia,1234567,,75,305,Australia,HFCC
11900000,AM,HCJB Australia,14:00,14:30,Burmese,Kununurra WA,Australia,1234567,,75,320,Australia,HFCC
11900000,AM,China Radio International,16:00,17:00,English,Jinhua,China,1234567,,500,255,China,HFCC
11900000,AM,China Radio International,23:00,24:00,Standard Chinese,Beijing,China,1234567,,150,95,China,HFCC
11905000,AM,China National Radio,01:00,09:00,Chinese,Beijing,China,1234567,,100,163,China,HFCC
11905000,AM,China Radio International,09:00,10:00,English,Jinhua,China,1234567,,500,150,China,HFCC
11905000,AM,China Radio International,10:00,11:00,English,Jinhua,China,1234567,,500,150,China,HFCC
11910000,AM,China Radio International,12:00,13:00,Min Nan Chinese,Beijing,China,1234567,,500,165,China,HFCC
11910000,AM,China Radio International,13:00,14:00,English,Beijing,China,1234567,,500,165,China,HFCC
11910000,AM,China Radio International,14:00,15:00,Russian,Xian,China,1234567,,500,292,China,HFCC
11910000,AM,Abu Dhabi Media Company,15:00,16:00,Urdu,Dhabayya,United Arab Emirates,1234567,,250,60,United Arab Emirates,HFCC
11910000,AM,United States Agency for Global Media (USAGM),16:00,17:00,Tibetan,Kuwait,Kuwait,1234567,,250,78,Kuwait,HFCC
11910000,AM,Nippon Hoso Kyokai,19:00,20:00,Japanese,Tokyo Yamata,Japan,1234567,,300,290,Japan,HFCC
11910000,AM,Nippon Hoso Kyokai,20:00,21:00,Japanese,Tokyo Yamata,Japan,1234567,,300,290,Japan,HFCC
11910000,AM,Nippon Hoso Kyokai,21:00,22:00,Japanese,Tokyo Yamata,Japan,1234567,,300,290,Japan,HFCC
11915000,AM,China National Radio,00:30,13:00,Chinese,Baoji,China,1234567,,100,255,China,HFCC
11915000,AM,Nippon Hoso Kyokai,13:00,14:00,Japanese,Tokyo Yamata,Japan,1234567,,300,305,Japan,HFCC
11915000,AM,Nippon Hoso Kyokai,15:10,15:30,Korean,Tokyo Yamata,Japan,1234567,,300,290,Japan,HFCC
11915000,AM,Nippon Hoso Kyokai,15:30,15:50,Chinese,Tokyo Yamata,Japan,1234567,,300,290,Japan,HFCC
11915000,AM,Broadcasting Serv. of the Kingdom of Saudi Arabia,18:00,23:00,Arabic,Riyadh,Saudi Arabia,1234567,,500,295,Saudi Arabia,HFCC
11920000,AM,Nippon Hoso Kyokai,00:00,01:00,Japanese,Tokyo Yamata,Japan,1234567,,300,330,Japan,HFCC
11920000,AM,Nippon Hoso Kyokai,04:30,04:50,Russian,Tokyo Yamata,Japan,1234567,,300,330,Japan,HFCC
11920000,AM,Nippon Hoso Kyokai,05:40,06:00,Russian,Tokyo Yamata,Japan,1234567,,300,330,Japan,HFCC
11925000,AM,Media Broadcast GmbH,04:30,05:15,Multiple languages,Nauen,Germany,1234567,,125,120,Germany,HFCC
11925000,AM,China Radio International,06:00,07:00,English,Nanning,China,1234567,,100,142,China,HFCC
11925000,AM,Radio Russia,10:00,14:00,Russian,Petropavlo Kam.,Russia,1234567,,250,263,Russia,HFCC
11925000,AM,China National Radio,12:00,18:05,Chinese,Lingshi,China,1234567,,100,286,China,HFCC
11925000,AM,China National Radio,20:25,23:30,Chinese,Lingshi,China,1234567,,100,286,China,HFCC
11930000,AM,United States Agency for Global Media (USAGM),00:00,01:00,Spanish,"Greenville, NC (Site B)",United States,1234567,,250,184,United States,HFCC
11930000,AM,United States Agency for Global Media (USAGM),13:00,14:00,Mandarin Chinese,Tinang 1,Philippines,1234567,,250,349,Philippines,HFCC
11930000,AM,United States Agency for Global Media (USAGM),13:00,20:00,Spanish,"Greenville, NC (Site B)",United States,1234567,,250,172,United States,HFCC
11930000,AM,Broadcasting Serv. of the Kingdom of Saudi Arabia,18:00,23:00,Arabic,Riyadh,Saudi Arabia,1234567,,500,270,Saudi Arabia,HFCC
11930000,AM,United States Agency for Global Media (USAGM),20:00,21:00,Spanish,"Greenville, NC (Site B)",United States,1234567,,250,172,United States,HFCC
11930000,AM,United States Agency for Global Media (USAGM),21:00,24:00,Spanish,"Greenville, NC (Site B)",United States,1234567,,250,184,United States,HFCC
11935000,AM,Radio Russia,02:00,06:00,Russian,Irkutsk,Russia,1234567,,100,263,Russia,HFCC
11935000,AM,Broadcasting Serv. of the Kingdom of Saudi Arabia,09:00,12:00,Arabic,Riyadh,Saudi Arabia,1234567,,500,310,Saudi Arabia,HFCC
11935000,AM,China Radio International,10:00,11:00,Russian,Shijiazhuang,China,1234567,,500,37,China,HFCC
11935000,AM,China Radio International,11:00,12:00,Russian,Shijiazhuang,China,1234567,,500,37,China,HFCC
11935000,AM,China Radio International,12:00,13:00,Russian,Shijiazhuang,China,1234567,,500,37,China,HFCC
11935000,AM,China National Radio,23:00,09:00,Chinese,Beijing,China,1234567,,100,163,China,HFCC
11940000,AM,Radio Romania International,02:00,03:00,Spanish,Galbeni,Romania,1234567,,300,310,Romania,HFCC
11940000,AM,Radio Exterior de Espana,14:00,22:00,Spanish,Noblejas,Spain,17,,200,230,Spain,HFCC
11940000,AM,China Radio International,16:00,17:00,English,Kashi,China,1234567,,500,294,China,HFCC
11940000,AM,Radio Exterior de Espana,18:00,02:00,Spanish,Noblejas,Spain,23456,,200,230,Spain,HFCC
11940000,AM,China Radio International,20:30,21:00,Bulgarian,Kunming,China,1234567,,500,300,China,HFCC
11945000,AM,Radio Romania International,00:00,02:00,Romanian,Galbeni,Romania,1234567,,300,310,Romania,HFCC
11945000,AM,China Radio International,01:00,02:00,Min Nan Chinese,Kunming,China,1234567,,150,177,China,HFCC
11945000,AM,Media Broadcast GmbH,02:00,03:00,Multiple languages,Tashkent,Ouzbékistan,1234567,,100,163,Ouzbékistan,HFCC
11945000,AM,Islamic Republic of Iran Broadcasting,09:20,12:50,Dari,Sirjan,Iran (Islamic Rep. of),1234567,,500,65,Iran (Islamic Rep. of),HFCC
11945000,AM,Islamic Republic of Iran Broadcasting,14:20,15:20,Bengali,Sirjan,Iran (Islamic Rep. of),1234567,,500,90,Iran (Islamic Rep. of),HFCC
11945000,AM,China Radio International,23:00,24:00,Cantonese,Kunming,China,1234567,,100,175,China,HFCC
11950000,AM,China National Radio,00:00,12:00,Chinese,Xingyang,China,1234567,,100,253,China,HFCC
11950000,AM,China National Radio,03:00,09:00,Chinese,Lhasa,China,1234567,,100,290,China,HFCC
11950000,AM,Islamic Republic of Iran Broadcasting,18:20,19:20,Hausa,Sirjan,Iran (Islamic Rep. of),1234567,,500,257,Iran (Islamic Rep. of),HFCC
11950000,AM,Islamic Republic of Iran Broadcasting,19:20,20:20,English,Sirjan,Iran (Islamic Rep. of),1234567,,500,216,Iran (Islamic Rep. of),HFCC
11955000,AM,BBC Worldservice,02:00,03:00,English,A'Seela,Oman,1234567,,100,63,Oman,HFCC
11955000,AM,China Radio International,11:30,12:00,Filipino,Kunming,China,1234567,,100,122,China,HFCC
11955000,AM,China Radio International,12:00,12:30,Filipino,Kunming,China,1234567,,100,122,China,HFCC
11955000,AM,China Radio International,12:30,13:30,Malay (individual language),Kunming,China,1234567,,500,177,China,HFCC
11955000,AM,China Radio International,13:30,14:30,Indonesian,Kunming,China,1234567,,500,177,China,HFCC
11955000,AM,China Radio International,23:00,24:00,English,Kunming,China,1234567,,100,122,China,HFCC
11960000,AM,Nippon Hoso Kyokai,03:00,04:00,Japanese,Nauen,Germany,1234567,,250,117,Germany,HFCC
11960000,AM,Radio Romania International,05:30,06:00,English,Galbeni,Romania,1234567,,300,300,Romania,HFCC
11965000,AM,HCJB Australia,09:25,09:30,Indonesian,Kununurra WA,Australia,1234567,,75,315,Australia,HFCC
11965000,AM,HCJB Australia,09:30,10:45,Indonesian,Kununurra WA,Australia,1234567,,75,315,Australia,HFCC
11965000,AM,HCJB Australia,10:45,11:15,English,Kununurra WA,Australia,17,,75,315,Australia,HFCC
11965000,AM,HCJB Australia,11:25,11:30,Rohingya,Kununurra WA,Australia,1234567,,75,315,Australia,HFCC
11965000,AM,HCJB Australia,11:30,11:45,Rohingya,Kununurra WA,Australia,1234567,,75,315,Australia,HFCC
11965000,AM,Turkish Radio-TV Corp,13:00,14:00,Russian,Emirler,Turkey,1234567,,300,20,Turkey,HFCC
11965000,AM,Nippon Hoso Kyokai,15:00,16:00,Japanese,Tokyo Yamata,Japan,1234567,,300,290,Japan,HFCC
11965000,AM,China Radio International,16:00,17:00,English,Kashi,China,1234567,,500,298,China,HFCC
11965000,AM,Radio Russia,17:00,19:00,Russian,Moskva,Russia,1234567,,250,117,Russia,HFCC
11965000,AM,BBC Worldservice,18:00,18:30,French,Woofferton,United Kingdom,1234567,,250,140,United Kingdom,HFCC
11965000,AM,World Christian Broadcasting (USA),20:00,21:00,English,Madagascar World Voice,Madagascar,1234567,,100,295,Madagascar,HFCC
11965000,AM,Nippon Hoso Kyokai,21:00,23:00,Japanese,Tokyo Yamata,Japan,1234567,,300,240,Japan,HFCC
11965000,AM,Radio Russia,23:00,03:00,Russian,Irkutsk,Russia,1234567,,250,224,Russia,HFCC
11970000,AM,Ministry of Information - State of Kuwait,05:00,08:00,English,KABD,Kuwait,1234567,,250,0,Kuwait,HFCC
11970000,AM,Broadcasting Serv. of the Kingdom of Saudi Arabia,09:00,12:00,Arabic,Jeddah,Saudi Arabia,1234567,,250,300,Saudi Arabia,HFCC
11970000,AM,Radio Romania International,23:00,24:00,Spanish,Galbeni,Romania,1234567,,300,280,Romania,HFCC
11975000,AM,China Radio International,00:00,01:00,Standard Chinese,Kunming,China,1234567,,500,177,China,HFCC
11975000,AM,Radio Russia,02:00,04:00,Russian,Moskva,Russia,1234567,,250,117,Russia,HFCC
11975000,AM,Radio Russia,07:00,15:00,Russian,Armavir,Russia,1234567,,100,104,Russia,HFCC
11975000,AM,Radio Romania International,17:00,18:00,Romanian,Galbeni,Romania,1234567,,300,285,Romania,HFCC
11975000,AM,Radio Romania International,18:00,19:00,Romanian,Galbeni,Romania,1234567,,300,285,Romania,HFCC
11975000,AM,Radio Romania International,19:00,20:00,Romanian,Galbeni,Romania,1234567,,300,285,Romania,HFCC
11975000,AM,Radio Romania International,20:00,20:30,French,Galbeni,Romania,1234567,,300,285,Romania,HFCC
11975000,AM,Radio Romania International,20:30,21:00,English,Galbeni,Romania,1234567,,300,300,Romania,HFCC
11975000,AM,China Radio International,21:30,22:30,French,Bamako,Mali,1234567,,100,20,Mali,HFCC
11980000,AM,China Radio International,01:00,02:00,Min Nan Chinese,Kunming,China,1234567,,100,184,China,HFCC
11980000,AM,China Radio International,09:00,11:00,Standard Chinese,Kunming,China,1234567,,100,184,China,HFCC
11980000,AM,China Radio International,12:00,13:00,English,Kunming,China,1234567,,150,177,China,HFCC
11980000,AM,China Radio International,13:00,14:00,English,Kunming,China,1234567,,150,177,China,HFCC
11980000,AM,United States Agency for Global Media (USAGM),16:00,17:00,Tibetan,Kuwait,Kuwait,1234567,,250,78,Kuwait,HFCC
11985000,AM,Islamic Republic of Iran Broadcasting,05:50,08:20,Dari,Sirjan,Iran (Islamic Rep. of),1234567,,500,65,Iran (Islamic Rep. of),HFCC
11985000,AM,China Radio International,11:00,12:00,Mongolian,Urumqi,China,1234567,,100,80,China,HFCC
11990000,AM,China Radio International,00:00,01:00,Central Khmer,Nanning,China,1234567,,100,200,China,HFCC
11995000,AM,Radio France Internationale,06:00,06:30,Hausa,Issoudun,France,1234567,,250,170,France,HFCC
11995000,AM,BBC Worldservice,14:00,15:00,Dari,A'Seela,Oman,1234567,,250,35,Oman,HFCC
11995000,AM,BBC Worldservice,15:00,16:00,Pushto,A'Seela,Oman,1234567,,250,35,Oman,HFCC
11995000,AM,Abu Dhabi Media Company,16:00,17:00,Amharic,Dhabayya,United Arab Emirates,1234567,,250,230,United Arab Emirates,HFCC
11995000,AM,Radio France Internationale,20:00,21:00,French,Issoudun,France,1234567,,250,200,France,HFCC
